Date,Value,Return,Weights
206,10000.0,0.0,"[('YPA', 0, -0.015101031821036264), ('AOX', 0, 0.0008927938383111826), ('KWE', 0, -0.030576789437109193), ('VSR', 0, -0.007681546921814597), ('VWR', 0, 0.019812039624079278), ('ZNX', 0, -0.037316957959376604), ('MWN', 0, 0.0015105740181270758), ('MZJ', 0, 0.0071734244635324775), ('VEO', 0, 0.008118081180811766), ('GJA', 0, 0.017672727272727323), ('TUW', 0, -0.0025144581342720997), ('HBM', 0, -0.04076738609112708), ('WNF', 0, -0.010496183206106985), ('ABM', 0, -0.01729399796541197), ('RLR', 0, 0.002853648593558919), ('GPE', 0, -0.020164301717699833), ('BUL', 0, -0.0074095739494978155), ('PKU', 0, -0.02782105497440463), ('VLK', 0, 0.02438700245863504), ('VYQ', 0, 0.13038044074114677), ('EVW', 0, -0.011531678198344789), ('NQW', 0, -0.0006497725795971271), ('PHV', 0, -0.007740605033971138), ('DAI', 0, 0.007947477539737402), ('WGQ', 0, 0.002321106801453718), ('JFL', 0, -0.015709502961627594), ('RLF', 0, -0.006834045381952626), ('NFR', 0, -0.0026350461133069266), ('ZKY', 0, 0.010158229850352996), ('STK', 0, -0.0011606196699802684), ('OWG', 0, 0.005509908168197131), ('YLF', 0, -4.999750012494828e-05), ('CPM', 0, 0.006682027649769621), ('TGI', 0, -0.027531083481349954), ('MGW', 0, 0.0075345703817516), ('NTR', 0, -0.030571555161719), ('KKD', 0, 0.008615557034287243), ('JPN', 0, 0.014542262425963303), ('CGS', 0, -0.009916790151601556), ('VOX', 0, 0.026611226611226634)]"
207,10000.0,0.0,"[('YPA', 0, -0.015858667406118056), ('AOX', 0, -0.004013953565096228), ('KWE', 0, -0.0028673835125447417), ('VSR', 0, 0.003342698803659274), ('VWR', 0, -0.018679950186799504), ('ZNX', 0, -0.01570166830225713), ('MWN', 0, -0.002331002331002354), ('MZJ', 0, 0.003729290212141674), ('VEO', 0, -0.0053440702781844054), ('GJA', 0, 0.0148645751447151), ('TUW', 0, -0.007058230400806683), ('HBM', 0, 0.06499999999999995), ('WNF', 0, 0.0), ('ABM', 0, 0.0016267376515823636), ('RLR', 0, 0.001219512195121853), ('GPE', 0, -0.03633130081300812), ('BUL', 0, -0.0017679992142226385), ('PKU', 0, -0.009844322344322337), ('VLK', 0, 0.0037623248572912073), ('VYQ', 0, -0.008069678570735714), ('EVW', 0, -0.017018940433708413), ('NQW', 0, 0.007152145643693071), ('PHV', 0, 0.0009500729255195847), ('DAI', 0, -0.0023997257456290807), ('WGQ', 0, -0.0029556049849171835), ('JFL', 0, -0.03479853479853476), ('RLF', 0, 0.0032635554797010346), ('NFR', 0, 0.0008806693086745739), ('ZKY', 0, 0.0010992878079512365), ('STK', 0, -0.002121855107608303), ('OWG', 0, -0.018650259565468157), ('YLF', 0, -0.00015000000000000568), ('CPM', 0, -0.003662165255207063), ('TGI', 0, 0.004566210045662165), ('MGW', 0, 0.004017713129417298), ('NTR', 0, -0.015539305301645278), ('KKD', 0, -0.0013194902600784592), ('JPN', 0, 0.03269789978202859), ('CGS', 0, -0.0067925397190882275), ('VOX', 0, -0.004657756176589793)]"
208,10000.0,0.0,"[('YPA', 0, -0.0014765464835399741), ('AOX', 0, 0.002238939254909249), ('KWE', 0, 0.007907979870596653), ('VSR', 0, 0.014904471592222955), ('VWR', 0, 0.024873096446700608), ('ZNX', 0, -0.0054835493519441395), ('MWN', 0, 0.01264431006047281), ('MZJ', 0, -0.005603605798513923), ('VEO', 0, 0.014278354309266193), ('GJA', 0, 0.0010562636434054342), ('TUW', 0, 0.004061944656003976), ('HBM', 0, -0.01408450704225343), ('WNF', 0, 0.003857280617164988), ('ABM', 0, 0.01697918204636042), ('RLR', 0, -0.009642712139667102), ('GPE', 0, -0.000527287107830296), ('BUL', 0, 0.009544425858506336), ('PKU', 0, 0.0032369942196531923), ('VLK', 0, 0.0026496057903579976), ('VYQ', 0, 0.019301848049281322), ('EVW', 0, 0.028762915386763503), ('NQW', 0, -0.004841833440929701), ('PHV', 0, 0.005750642358986862), ('DAI', 0, 0.012371134020618537), ('WGQ', 0, 0.014424546176883962), ('JFL', 0, 0.016264570344266777), ('RLF', 0, 0.018738054804409446), ('NFR', 0, 0.019357677078750607), ('ZKY', 0, 0.0071128910382348195), ('STK', 0, 0.01777035236938027), ('OWG', 0, 0.044964733542319786), ('YLF', 0, 0.00025003750562590073), ('CPM', 0, 0.028026648288536616), ('TGI', 0, 0.0019090909090909815), ('MGW', 0, 0.010690501226778736), ('NTR', 0, 0.012844320643763514), ('KKD', 0, 0.005528319599457512), ('JPN', 0, 9.849647040225914e-05), ('CGS', 0, 0.00973687260925007), ('VOX', 0, -0.009969481180061078)]"
209,10000.0,0.0,"[('YPA', 0, -0.016189004593845653), ('AOX', 0, -0.016723016745043864), ('KWE', 0, -0.04992867332382306), ('VSR', 0, -0.08914996390549469), ('VWR', 0, -0.04036651807825662), ('ZNX', 0, -0.025062656641604012), ('MWN', 0, -0.0027823018458199306), ('MZJ', 0, 0.014332965821389217), ('VEO', 0, -0.01697989986212904), ('GJA', 0, 0.004220596510973511), ('TUW', 0, -0.021491782553729313), ('HBM', 0, -0.061904761904761955), ('WNF', 0, 0.007684918347742562), ('ABM', 0, -0.0052264808362369256), ('RLR', 0, 0.024905196269345158), ('GPE', 0, -0.16882089158533356), ('BUL', 0, -0.02241715399610134), ('PKU', 0, -0.02062687255127917), ('VLK', 0, 0.005027392845633265), ('VYQ', 0, -0.01283527109473937), ('EVW', 0, -0.039902280130293316), ('NQW', 0, -0.001297437560817358), ('PHV', 0, -0.0037196785371968392), ('DAI', 0, -0.08010862186014933), ('WGQ', 0, -0.004910525998674446), ('JFL', 0, -0.041477727393971715), ('RLF', 0, -0.009092875988679605), ('NFR', 0, -0.002157962883038442), ('ZKY', 0, -0.008733406902032557), ('STK', 0, -0.017410336765656866), ('OWG', 0, -0.01659323146151679), ('YLF', 0, 0.10703929607039293), ('CPM', 0, -0.007597765363128568), ('TGI', 0, 0.08701569730514469), ('MGW', 0, 0.008814519391942695), ('NTR', 0, -0.012070282658518047), ('KKD', 0, 0.007918395573997304), ('JPN', 0, 0.0016624397666750452), ('CGS', 0, -0.02307427390655499), ('VOX', 0, -0.0014385532264692394)]"
210,10000.0,0.0,"[('YPA', 0, 0.013915869266531856), ('AOX', 0, 0.0016877312232184995), ('KWE', 0, 0.02927927927927932), ('VSR', 0, 0.03262515112623), ('VWR', 0, 0.0), ('ZNX', 0, 0.07506426735218513), ('MWN', 0, 0.0007485539299082249), ('MZJ', 0, 0.05332125603864742), ('VEO', 0, 0.013508525872887079), ('GJA', 0, -0.0034323339871111004), ('TUW', 0, 0.023255813953488334), ('HBM', 0, -0.0152284263959391), ('WNF', 0, 0.009532888465204923), ('ABM', 0, 0.01707530647985992), ('RLR', 0, -0.01260000000000005), ('GPE', 0, 0.060298317994287365), ('BUL', 0, 0.009272183449651115), ('PKU', 0, 0.06483115660665967), ('VLK', 0, 0.00019239402295902737), ('VYQ', 0, 0.01826909995529897), ('EVW', 0, 0.0), ('NQW', 0, 0.003247807729782443), ('PHV', 0, 0.008332994142482395), ('DAI', 0, 0.052029520295202955), ('WGQ', 0, 0.008476885350125673), ('JFL', 0, 0.018505635174620817), ('RLF', 0, 7.033904886956392e-05), ('NFR', 0, -0.007352941176470662), ('ZKY', 0, 0.02847983897947673), ('STK', 0, 0.0013668809801043397), ('OWG', 0, -0.03231649189704481), ('YLF', 0, 0.032538499751614436), ('CPM', 0, -0.0028522104631088755), ('TGI', 0, 0.033388981636060126), ('MGW', 0, -0.006130575529263433), ('NTR', 0, 0.005876894525208934), ('KKD', 0, 0.005866410511509758), ('JPN', 0, 0.005218731392946012), ('CGS', 0, 0.017391304347826136), ('VOX', 0, 0.03107635315908619)]"
211,10000.0,0.0,"[('YPA', 0, 0.005239451892872938), ('AOX', 0, 0.00012963515170287367), ('KWE', 0, 0.006564551422319464), ('VSR', 0, 0.011204996532053563), ('VWR', 0, 0.05058064516129034), ('ZNX', 0, 0.005260640841702508), ('MWN', 0, -0.006255949952400489), ('MZJ', 0, -0.008542108582239345), ('VEO', 0, 0.0017479970866713813), ('GJA', 0, 0.0026709777184226852), ('TUW', 0, 0.02272727272727269), ('HBM', 0, 0.010309278350515474), ('WNF', 0, 0.0), ('ABM', 0, 0.019801980198019736), ('RLR', 0, 0.03807980554992916), ('GPE', 0, -0.018557318168213034), ('BUL', 0, 0.00711251605255358), ('PKU', 0, 0.0), ('VLK', 0, 0.007181328545780998), ('VYQ', 0, -0.01391407249059982), ('EVW', 0, 0.002685891998869267), ('NQW', 0, 0.0006474587245062989), ('PHV', 0, -0.003765096164078966), ('DAI', 0, 0.021045247281655483), ('WGQ', 0, -0.009816577106661579), ('JFL', 0, -0.000819672131147572), ('RLF', 0, 0.009245271130635316), ('NFR', 0, -0.0013071895424835549), ('ZKY', 0, 0.01071533706211359), ('STK', 0, 0.001668351870576259), ('OWG', 0, 0.02758348931139786), ('YLF', 0, 0.020075666455267146), ('CPM', 0, -0.01038765525028224), ('TGI', 0, -0.01857835218093703), ('MGW', 0, 0.00023059406796755566), ('NTR', 0, 0.005688806888068732), ('KKD', 0, -0.002626193724420129), ('JPN', 0, -0.021731665337307464), ('CGS', 0, -0.016170016170016073), ('VOX', 0, 0.0045908183632733905)]"
212,10000.0,0.0,"[('YPA', 0, -0.012966888779674512), ('AOX', 0, 0.0001296183486085883), ('KWE', 0, -0.0036231884057971527), ('VSR', 0, -0.01998179872809806), ('VWR', 0, -0.004421518054532049), ('ZNX', 0, -0.021883920076118023), ('MWN', 0, -0.00034213767620078656), ('MZJ', 0, 0.002226205620446345), ('VEO', 0, -0.00857932237894415), ('GJA', 0, -0.004556607080266426), ('TUW', 0, -0.0044444444444444375), ('HBM', 0, 0.012755102040816394), ('WNF', 0, 0.0009442870632672131), ('ABM', 0, 0.006331785563528956), ('RLR', 0, 0.03804878048780493), ('GPE', 0, -0.03568161024702648), ('BUL', 0, -0.016674840608141273), ('PKU', 0, 0.003756906077348104), ('VLK', 0, 0.003756047873694773), ('VYQ', 0, 0.0018194487457418214), ('EVW', 0, -0.02185253066403512), ('NQW', 0, -0.0012940795858945048), ('PHV', 0, 0.008652666708413775), ('DAI', 0, -0.0034352456200617614), ('WGQ', 0, -0.0032743148193062825), ('JFL', 0, -0.020508613617719443), ('RLF', 0, -0.019709872649148925), ('NFR', 0, 0.015706806282722488), ('ZKY', 0, 0.001922292771014228), ('STK', 0, -0.0035330338666531504), ('OWG', 0, 0.03326622567347329), ('YLF', 0, 0.004523528781219881), ('CPM', 0, -0.020765193580284398), ('TGI', 0, -0.005349794238683086), ('MGW', 0, -0.0012103397596611508), ('NTR', 0, -0.002751872802323691), ('KKD', 0, -0.003522210443525047), ('JPN', 0, 0.02096996437848149), ('CGS', 0, 0.004461141112937255), ('VOX', 0, -0.011325253328034975)]"
213,10000.0,0.0,"[('YPA', 0, 0.01519794476386877), ('AOX', 0, 0.0005182183148084133), ('KWE', 0, 0.005090909090909111), ('VSR', 0, 0.005746005454198282), ('VWR', 0, 0.08240809277078698), ('ZNX', 0, 0.018482490272373666), ('MWN', 0, -0.003354096789650278), ('MZJ', 0, -0.04024231934227604), ('VEO', 0, 0.000880023467292286), ('GJA', 0, -0.02774647887323942), ('TUW', 0, 0.024553571428571477), ('HBM', 0, -0.010075566750629731), ('WNF', 0, -0.017924528301886747), ('ABM', 0, 0.020413870246085125), ('RLR', 0, -0.006296992481203023), ('GPE', 0, 0.02909550917141044), ('BUL', 0, 0.018254364089775543), ('PKU', 0, -0.002972258916776863), ('VLK', 0, -0.020929790067863153), ('VYQ', 0, -0.03408168785501766), ('EVW', 0, -0.00936869414816938), ('NQW', 0, -0.0016196954972465406), ('PHV', 0, -0.0007742142820624992), ('DAI', 0, 0.04412271630472243), ('WGQ', 0, 0.008273512592772926), ('JFL', 0, 0.013539921831379103), ('RLF', 0, 0.0009204802789137089), ('NFR', 0, -0.0012886597938144818), ('ZKY', 0, -0.035252034883721015), ('STK', 0, 0.009218457174694794), ('OWG', 0, 0.0957506030803488), ('YLF', 0, -0.021811507597746346), ('CPM', 0, 0.024467919838433876), ('TGI', 0, 0.014067025237898214), ('MGW', 0, -0.015262990853746397), ('NTR', 0, 0.019929480300475196), ('KKD', 0, -0.010809883321894226), ('JPN', 0, -0.005282027572293188), ('CGS', 0, -0.0060776063581112205), ('VOX', 0, 0.009646302250803939)]"
214,10000.0,0.0,"[('YPA', 0, 0.0154779280712718), ('AOX', 0, 0.003950009892184698), ('KWE', 0, 0.007959479015918917), ('VSR', 0, 0.00018433469164521652), ('VWR', 0, 0.018007750170959635), ('ZNX', 0, 0.01384909264565421), ('MWN', 0, 0.0017857142857144186), ('MZJ', 0, -0.03853321310489929), ('VEO', 0, 0.005055685814771379), ('GJA', 0, -0.023468057366362517), ('TUW', 0, 0.02202856451222456), ('HBM', 0, -0.007633587786259605), ('WNF', 0, 0.002881844380403397), ('ABM', 0, 0.018087147163606373), ('RLR', 0, -0.003121157665752372), ('GPE', 0, -0.010755992624462245), ('BUL', 0, 0.007543103448275823), ('PKU', 0, 0.026278017003422877), ('VLK', 0, 0.01353890004534562), ('VYQ', 0, -0.019362323478817473), ('EVW', 0, 0.010621271642659533), ('NQW', 0, 0.003244646333549689), ('PHV', 0, -0.003859451636246622), ('DAI', 0, 0.002971277649389233), ('WGQ', 0, 0.016652588391456443), ('JFL', 0, 0.0023412753064316447), ('RLF', 0, 0.005304725793027008), ('NFR', 0, -0.00602150537634411), ('ZKY', 0, 3.0131981090517824e-05), ('STK', 0, 0.011643663739021296), ('OWG', 0, 0.03911939034716346), ('YLF', 0, 0.011650739625605516), ('CPM', 0, 0.02585487906588843), ('TGI', 0, -0.017543859649122938), ('MGW', 0, 0.015206563140931724), ('NTR', 0, 0.00015030813167000025), ('KKD', 0, 0.002428447528187298), ('JPN', 0, -0.0030562406591980876), ('CGS', 0, -0.012817497648165609), ('VOX', 0, 0.008757961783439445)]"
215,10000.0,0.0,"[('YPA', 0, 0.03190829886103465), ('AOX', 0, 0.00019358876003041492), ('KWE', 0, -0.0021536252692031127), ('VSR', 0, 0.006449216878570054), ('VWR', 0, 0.010971786833855844), ('ZNX', 0, -0.03768252472915689), ('MWN', 0, 0.02077334430275588), ('MZJ', 0, 0.007158934600475242), ('VEO', 0, -0.0005103156666909178), ('GJA', 0, -0.04153686396677047), ('TUW', 0, -0.011369019422074772), ('HBM', 0, -0.02051282051282053), ('WNF', 0, -0.0009578544061302479), ('ABM', 0, -0.002288021534320346), ('RLR', 0, 0.01736242884250473), ('GPE', 0, -0.009009009009008983), ('BUL', 0, -0.002041808458920698), ('PKU', 0, 0.008714362560516432), ('VLK', 0, 0.006774894541735921), ('VYQ', 0, 0.0052829111083915305), ('EVW', 0, 0.004750935790383134), ('NQW', 0, 0.0025873221216040844), ('PHV', 0, 0.006714167259812532), ('DAI', 0, -0.012508229098090818), ('WGQ', 0, -0.008842729970326464), ('JFL', 0, -0.010854630392965185), ('RLF', 0, 0.0066139483880937955), ('NFR', 0, -0.01254868022501078), ('ZKY', 0, 0.004369005611309724), ('STK', 0, -0.0006945477997717238), ('OWG', 0, 0.020534550195567113), ('YLF', 0, 0.019129572118702563), ('CPM', 0, -0.002365114560236671), ('TGI', 0, -0.04983388704318934), ('MGW', 0, 0.010765101445929228), ('NTR', 0, -0.007965133754132868), ('KKD', 0, 0.011213012631943275), ('JPN', 0, 0.020386538950580665), ('CGS', 0, -0.0025014889815367235), ('VOX', 0, -0.004143646408839796)]"
216,10000.0,0.0,"[('YPA', 0, -0.007191633785878242), ('AOX', 0, 0.009350596082709895), ('KWE', 0, -0.02230215827338133), ('VSR', 0, -0.017759008014628475), ('VWR', 0, 0.0022148394241417813), ('ZNX', 0, -0.028879099363680855), ('MWN', 0, 0.0014104372355430719), ('MZJ', 0, -0.0016140546916225552), ('VEO', 0, 0.006637490882567445), ('GJA', 0, 0.005262343290512357), ('TUW', 0, -0.0007187350263536448), ('HBM', 0, 0.02094240837696337), ('WNF', 0, 0.006711409395973182), ('ABM', 0, -0.013759611493322488), ('RLR', 0, -0.00792688613261222), ('GPE', 0, -0.05266457680250783), ('BUL', 0, -0.006625097427903418), ('PKU', 0, -0.029223549488054702), ('VLK', 0, 0.010030472320975013), ('VYQ', 0, -0.002921781475093837), ('EVW', 0, -0.025648373692506176), ('NQW', 0, 0.0006451612903225669), ('PHV', 0, 0.003888654022770702), ('DAI', 0, -0.036999999999999984), ('WGQ', 0, -0.008083348302496823), ('JFL', 0, -0.0284761772468398), ('RLF', 0, 0.0007691284137384204), ('NFR', 0, -0.009640666082383825), ('ZKY', 0, 0.0030402003040200004), ('STK', 0, -0.004219828228168566), ('OWG', 0, 0.007425742574257481), ('YLF', 0, -0.01866469156702993), ('CPM', 0, -0.018743517558156775), ('TGI', 0, -0.006555944055943994), ('MGW', 0, 0.010250699560276326), ('NTR', 0, 0.018179063778215248), ('KKD', 0, 0.0031828604675040446), ('JPN', 0, -0.007033437175493223), ('CGS', 0, 0.01636016240745169), ('VOX', 0, -0.004160887656033304)]"
217,10000.0,0.0,"[('YPA', 0, -0.00880470210959003), ('AOX', 0, 0.009775101973547123), ('KWE', 0, -0.00956585724797638), ('VSR', 0, -0.013047548441843493), ('VWR', 0, -0.0404419889502762), ('ZNX', 0, -0.004032258064516043), ('MWN', 0, 0.013547954393024884), ('MZJ', 0, 0.007088450178765832), ('VEO', 0, 0.014201869429751527), ('GJA', 0, 0.013779830638952979), ('TUW', 0, 0.0026372572524574305), ('HBM', 0, -0.0307692307692308), ('WNF', 0, 0.0028571428571427964), ('ABM', 0, -0.013814799617015526), ('RLR', 0, 0.00037601052829485103), ('GPE', 0, -0.04665784248841827), ('BUL', 0, -0.010200078462141939), ('PKU', 0, -0.03977147879586893), ('VLK', 0, 0.01445631678189825), ('VYQ', 0, 0.030056368409271242), ('EVW', 0, -0.03058823529411762), ('NQW', 0, 0.0016118633139909965), ('PHV', 0, 0.004225735601096528), ('DAI', 0, -0.03080650744202148), ('WGQ', 0, 0.011257998309791194), ('JFL', 0, -0.03545896482699463), ('RLF', 0, 0.0028630206438471912), ('NFR', 0, -0.007964601769911492), ('ZKY', 0, 0.015153731141955324), ('STK', 0, 0.008674842955429158), ('OWG', 0, -0.014979789173337565), ('YLF', 0, 0.02093890841653544), ('CPM', 0, 0.006795016987542512), ('TGI', 0, -0.021117465904091526), ('MGW', 0, -0.0038438710042113383), ('NTR', 0, -0.0352626097306947), ('KKD', 0, 0.00443504366812231), ('JPN', 0, -0.04322572845688914), ('CGS', 0, 0.0017624250969334471), ('VOX', 0, -0.009152407481098307)]"
218,10000.0,0.0,"[('YPA', 0, 0.002780524155224232), ('AOX', 0, -0.0009491236770176549), ('KWE', 0, -0.034918276374442836), ('VSR', 0, -0.04683663745351009), ('VWR', 0, -0.041685859051128565), ('ZNX', 0, -0.021255060728745025), ('MWN', 0, -0.006154049761778764), ('MZJ', 0, 0.014293211496310918), ('VEO', 0, 0.0008573265699793138), ('GJA', 0, -0.021945478016553926), ('TUW', 0, -0.0176948828311813), ('HBM', 0, -0.013227513227513182), ('WNF', 0, -0.004748338081671314), ('ABM', 0, -0.006657420249653118), ('RLR', 0, -0.007611351249765103), ('GPE', 0, 0.0024297119055883476), ('BUL', 0, -0.0018826793499801598), ('PKU', 0, -0.03764302059496574), ('VLK', 0, 0.001363073110284999), ('VYQ', 0, 0.008020862143901384), ('EVW', 0, 0.0007584951456310248), ('NQW', 0, -0.006115223688445487), ('PHV', 0, -0.011915305890051112), ('DAI', 0, -0.04428571428571423), ('WGQ', 0, -0.04268019698552458), ('JFL', 0, -0.015713015120070978), ('RLF', 0, -0.00814786054009704), ('NFR', 0, -0.01070472792149875), ('ZKY', 0, 0.016459873552391754), ('STK', 0, -0.013691182285488246), ('OWG', 0, -0.03789829417444487), ('YLF', 0, -0.02304410273741134), ('CPM', 0, -0.033445819272590986), ('TGI', 0, -0.01573033707865175), ('MGW', 0, 0.02057029365867499), ('NTR', 0, -0.026372609500308463), ('KKD', 0, -0.00951022349025206), ('JPN', 0, -0.029817688009922877), ('CGS', 0, 0.0038705137227304513), ('VOX', 0, -0.017068273092369364)]"
219,10000.0,0.0,"[('YPA', 0, -0.0228939882288272), ('AOX', 0, -0.010259626735641224), ('KWE', 0, 0.0007698229407236171), ('VSR', 0, 0.007331067815909097), ('VWR', 0, -0.002883922134102318), ('ZNX', 0, -0.010341261633919302), ('MWN', 0, -0.025501032026100167), ('MZJ', 0, 0.006817628439250089), ('VEO', 0, -0.000927974873295706), ('GJA', 0, -0.01110248447204974), ('TUW', 0, -0.01314508276533591), ('HBM', 0, -0.010723860589812341), ('WNF', 0, -0.0019083969465648447), ('ABM', 0, -0.006981290142418319), ('RLR', 0, -0.0017043840545402198), ('GPE', 0, -0.03427977839335175), ('BUL', 0, -0.04000794202323043), ('PKU', 0, 0.010700273451432716), ('VLK', 0, -0.012189085509219148), ('VYQ', 0, -0.0013719034179993505), ('EVW', 0, -0.009246627254812786), ('NQW', 0, -0.013277202072538866), ('PHV', 0, -0.008872286635226288), ('DAI', 0, -0.003363228699551564), ('WGQ', 0, 0.0024941543257989444), ('JFL', 0, -0.02500000000000016), ('RLF', 0, -0.02071361841641404), ('NFR', 0, 0.0063119927862939846), ('ZKY', 0, 0.004231884057970955), ('STK', 0, -0.01523427712352804), ('OWG', 0, 0.010035962197875746), ('YLF', 0, -0.007134672345577487), ('CPM', 0, -0.018698114671425112), ('TGI', 0, -0.06575342465753414), ('MGW', 0, -0.01681957186544346), ('NTR', 0, -0.009662600982100419), ('KKD', 0, -0.0033948288869076505), ('JPN', 0, 0.03497018746453969), ('CGS', 0, -0.015071854188573503), ('VOX', 0, -0.020633299284984783)]"
220,10000.0,0.0,"[('YPA', 0, -0.0036414162639453037), ('AOX', 0, 0.016828800977916458), ('KWE', 0, -0.02538461538461539), ('VSR', 0, -0.03461837136113302), ('VWR', 0, -0.1101470233791275), ('ZNX', 0, -0.021421107628004185), ('MWN', 0, 0.002323039081716145), ('MZJ', 0, 0.007708585247883952), ('VEO', 0, 0.0018576736210345161), ('GJA', 0, 0.014367590484415356), ('TUW', 0, 0.0), ('HBM', 0, 0.002710027100271065), ('WNF', 0, -0.002868068833652116), ('ABM', 0, -0.017997750281214864), ('RLR', 0, -0.0019918429289576775), ('GPE', 0, -0.06884187880960924), ('BUL', 0, -0.024922440537745567), ('PKU', 0, -0.029878837783790215), ('VLK', 0, 0.020357031005324145), ('VYQ', 0, -0.007830592298936312), ('EVW', 0, -0.016829865361077025), ('NQW', 0, 0.0), ('PHV', 0, 0.0017054389475004948), ('DAI', 0, 0.028121484814398197), ('WGQ', 0, 0.004198413932514277), ('JFL', 0, -0.017763361136854984), ('RLF', 0, -0.010396253088989154), ('NFR', 0, 0.0), ('ZKY', 0, 0.015643941580557687), ('STK', 0, -0.00585211948501337), ('OWG', 0, -0.027655874803345113), ('YLF', 0, -0.0046817498856782745), ('CPM', 0, -0.023561037318153098), ('TGI', 0, -0.031280547409579695), ('MGW', 0, 0.017559734200480806), ('NTR', 0, -0.026391554702495292), ('KKD', 0, 0.08725871382857935), ('JPN', 0, -0.022525584192162978), ('CGS', 0, -0.002609727164887294), ('VOX', 0, -0.014392991239048764)]"
221,10000.0,0.0,"[('YPA', 0, 0.010712035286704474), ('AOX', 0, -0.0035239946252847553), ('KWE', 0, -0.007892659826361456), ('VSR', 0, -0.005705032367358108), ('VWR', 0, 0.02139761646803898), ('ZNX', 0, -0.01227976508275496), ('MWN', 0, 0.01015678254942065), ('MZJ', 0, 0.04427778611069443), ('VEO', 0, -0.01169590643274844), ('GJA', 0, -0.015479876160990603), ('TUW', 0, 0.020226936359151463), ('HBM', 0, -0.002702702702702765), ('WNF', 0, 0.014381591562799651), ('ABM', 0, 0.0058705612829323675), ('RLR', 0, 0.009313818665652956), ('GPE', 0, 0.03889102810935701), ('BUL', 0, 0.000106055785342994), ('PKU', 0, 0.03843821995877291), ('VLK', 0, -0.000798035604665411), ('VYQ', 0, 0.02658490752645633), ('EVW', 0, 0.003267973856209053), ('NQW', 0, 0.009189366590088649), ('PHV', 0, 0.01289431014150931), ('DAI', 0, 0.03099927060539744), ('WGQ', 0, 0.019634561783834104), ('JFL', 0, 0.011479792420191693), ('RLF', 0, 0.007897670562325397), ('NFR', 0, 0.01612903225806449), ('ZKY', 0, -0.011196998976923944), ('STK', 0, -0.00614250614250623), ('OWG', 0, -0.008600868602571789), ('YLF', 0, 0.02699746215104584), ('CPM', 0, 0.008744939271255046), ('TGI', 0, -0.02421796165489407), ('MGW', 0, 0.006391374423386904), ('NTR', 0, -0.0013142763265976392), ('KKD', 0, 0.0028165448273679114), ('JPN', 0, 0.010081963561851249), ('CGS', 0, 0.0016650808753568098), ('VOX', 0, 0.026666666666666623)]"
222,10000.0,0.0,"[('YPA', 0, -0.0024937655860349127), ('AOX', 0, -0.0031575622422142504), ('KWE', 0, 0.012728719172633265), ('VSR', 0, -0.012704897801329872), ('VWR', 0, 0.09016176080615218), ('ZNX', 0, 0.03297297297297294), ('MWN', 0, 0.010257102368580946), ('MZJ', 0, 0.010628824222228573), ('VEO', 0, 0.0036801847308413254), ('GJA', 0, 0.03372641509433967), ('TUW', 0, 0.012088974854932303), ('HBM', 0, -0.005420054200542011), ('WNF', 0, -0.005671077504725945), ('ABM', 0, 0.009110320284697517), ('RLR', 0, 0.019585687382297535), ('GPE', 0, 0.09377316530763533), ('BUL', 0, 0.025768822905620433), ('PKU', 0, 0.04250350303596451), ('VLK', 0, -0.00417767401855383), ('VYQ', 0, -0.012081157633095014), ('EVW', 0, 0.04917015666201337), ('NQW', 0, 0.010731707317073116), ('PHV', 0, 0.019006108586584563), ('DAI', 0, 0.0017686593562080196), ('WGQ', 0, -0.004555947029522537), ('JFL', 0, 0.037779850746268766), ('RLF', 0, 0.003665622998005773), ('NFR', 0, 0.012786596119929416), ('ZKY', 0, 0.0021075472782663266), ('STK', 0, 0.0026782035434693564), ('OWG', 0, 0.029290499914104075), ('YLF', 0, 0.01576413446380635), ('CPM', 0, 0.004174024723069482), ('TGI', 0, -0.007238883143743566), ('MGW', 0, -0.011238126794786972), ('NTR', 0, 0.03141964138838631), ('KKD', 0, 0.012749305730876107), ('JPN', 0, 0.03827948700195326), ('CGS', 0, -0.000474946568510948), ('VOX', 0, 0.011131725417439686)]"
